pid,name,team,pos,mp,starts,mins,g,a,yc,rc,rating_best,xg,progPasses,xa,gConcOn,blocks,clrBox,shots,sot,passes,passAcc,keyPasses,touches,tackles,interceptions,aerials,dribbles,fouls,clearances,dispossessed,saves,ga,rating,pass_pct,xg_diff,xga,xga90,gPrev
234363,Sofiane Boufal,Croatia,FWL,7,7,474,0,0,1,0,7.4,0.26,10,0.29,6,0,0,6,1,127,98,4,236,14,1,3,15,10,2,4,0,0,6.7,77,-0.26,4.07,0.77,-1.93
401597,Fran Karacic,Australia,DR,2,1,100,0,0,0,0,7.1,0.1,10,0.1,0,1,2,3,0,38,23,1,71,2,2,4,0,3,3,0,0,0,6.7,61,-0.1,2.46,2.22,2.46
349932,Noussair Mazraoui,Morocco,DL,4,4,314,0,0,0,0,7.2,0.06,10,0.05,2,1,7,2,1,79,66,1,142,13,1,1,1,2,10,1,0,0,6.7,84,-0.06,3.34,0.96,1.34
447571,Miki Yamane,Japan,DR,1,1,61,0,0,1,0,6.7,0.0,3,0.07,0,0,0,0,0,26,20,1,40,1,2,0,1,2,0,0,0,0,6.7,77,0.0,0.08,0.12,0.08
457104,Abdullah Madu,Saudi Arabia,Sub,1,0,52,0,0,1,0,6.7,0.0,2,0.0,2,2,2,0,0,13,5,0,19,1,0,1,0,1,2,0,0,0,6.7,38,0.0,2.28,3.94,0.28
306581,Antonee Robinson,USA,DL,4,4,384,0,0,0,0,6.8,0.0,25,0.12,4,0,5,0,0,188,149,3,297,9,7,5,4,2,8,3,0,0,6.68,79,0.0,4.67,1.09,0.67
400357,Yunus Musah,USA,MC,4,4,363,0,0,0,0,7.3,0.29,12,0.1,3,0,1,4,1,172,149,3,234,10,2,3,4,9,1,3,0,0,6.68,87,-0.29,3.83,0.95,0.83
322418,Ethan Ampadu,Wales,MC,3,3,264,0,0,0,0,6.8,0.02,17,0.02,4,4,7,1,0,136,103,2,186,5,4,3,2,5,10,3,0,0,6.67,76,-0.02,4.49,1.53,0.49
19545,Kasper Schmeichel,Denmark,GK,3,3,290,0,0,0,0,7.0,0.0,33,0.02,3,0,0,0,0,74,59,0,100,0,0,2,0,0,3,0,8,0,6.67,80,0.0,4.11,1.28,1.11
69344,Christian Eriksen,Denmark,MC,3,3,290,0,0,0,0,7.2,0.16,25,0.27,3,2,1,4,1,196,176,9,260,1,0,0,0,2,1,3,0,0,6.67,90,-0.16,4.11,1.28,1.11
232278,Ali Abdi,Tunisia,DML,3,2,213,0,0,1,0,7.7,0.0,15,0.02,1,0,10,0,0,83,51,1,162,8,4,9,1,5,12,4,0,0,6.67,61,0.0,1.93,0.81,0.93
252248,Jesus Gallardo,Mexico,DL,3,3,290,0,0,0,0,7.4,0.07,7,0.16,3,1,4,1,0,104,75,1,176,14,1,1,3,4,9,0,0,0,6.67,72,-0.07,2.09,0.65,-0.91
35758,Yann Sommer,Switzerland,GK,3,3,285,0,0,0,0,7.8,0.0,25,0.0,7,0,0,0,0,101,93,0,135,0,0,0,0,0,2,0,12,0,6.67,92,0.0,4.36,1.38,-2.64
327721,Dayot Upamecano,France,DC,5,5,517,0,0,0,0,7.5,0.03,49,0.02,7,4,9,1,0,348,313,2,402,11,6,7,0,4,12,1,0,0,6.66,90,-0.03,8.81,1.53,1.81
85006,Tim Ream,USA,DC,4,4,389,0,0,1,0,6.8,0.47,42,0.01,4,1,9,1,1,274,243,0,311,4,4,6,2,1,11,0,0,0,6.65,89,-0.47,4.67,1.08,0.67
25604,Hugo Lloris,France,GK,6,6,612,0,0,0,0,7.5,0.0,55,0.03,7,0,3,0,0,159,88,0,212,0,0,3,0,0,4,0,17,0,6.65,55,0.0,9.99,1.47,2.99
114863,Paulo Dybala,Argentina,Sub,2,0,26,0,0,0,0,6.7,0.0,0,0.08,0,0,1,0,0,12,8,1,23,3,0,3,1,1,1,1,0,0,6.65,67,0.0,0.43,1.48,0.43
392361,Azzedine Ounahi,Croatia,Sub,7,5,547,0,0,2,0,7.2,0.28,12,0.26,3,1,0,6,1,253,216,6,351,9,6,0,9,3,1,8,0,0,6.64,85,-0.28,6.55,1.08,3.55
126914,Walker Zimmerman,USA,DC,4,3,308,0,0,0,0,6.9,0.08,22,0.01,4,3,13,1,0,242,216,0,275,4,4,8,0,3,15,0,0,0,6.63,89,-0.08,4.58,1.34,0.58
323663,Cristian Romero,Argentina,DC,7,6,575,0,0,2,0,7.0,0.0,29,0.0,6,4,19,0,0,373,335,0,435,9,4,12,1,12,25,1,0,0,6.63,90,0.0,3.62,0.57,-2.38
302812,Rasmus Kristensen,Denmark,DMR,3,3,233,0,0,1,0,6.9,0.0,20,0.02,2,1,5,0,0,145,115,1,212,12,1,3,1,2,7,3,0,0,6.63,79,0.0,3.83,1.48,1.83
104376,Thomas Meunier,Belgium,Sub,3,2,216,0,0,1,0,7.3,0.14,15,0.0,1,0,3,3,1,126,98,3,177,7,2,2,1,4,5,1,0,0,6.63,78,-0.14,2.65,1.1,1.65
243552,Daniel Amartey,Ghana,DC,3,3,300,0,0,1,0,6.8,0.09,23,0.02,7,3,10,1,0,141,128,3,176,6,3,5,1,3,12,1,0,0,6.63,91,-0.09,6.17,1.85,-0.83
362434,Nayef Aguerd,Morocco,DC,3,3,271,0,0,0,0,7.1,0.07,12,0.0,1,1,9,1,0,111,96,1,131,3,3,2,0,2,9,0,0,0,6.63,86,-0.07,2.44,0.81,1.44
318153,Aaron Mooy,Australia,DMC,4,4,386,0,0,1,0,7.2,0.03,25,0.04,6,4,5,1,0,207,168,1,269,11,3,2,2,4,9,4,0,0,6.62,81,-0.03,7.95,1.85,1.95
67424,Grzegorz Krychowiak,Poland,DMC,4,4,346,0,0,1,0,7.1,0.03,10,0.02,3,3,3,1,0,126,93,3,175,15,5,4,1,6,4,0,0,0,6.62,74,-0.03,6.5,1.69,3.5
136220,Yassine Bounou,Croatia,GK,6,6,601,0,0,0,0,7.8,0.0,60,0.0,7,0,4,0,0,212,161,0,252,0,0,2,0,0,10,0,8,0,6.62,76,0.0,6.75,1.01,-0.25
270829,Borna Sosa,Croatia,DL,4,4,344,0,0,0,0,7.2,0.06,18,0.27,4,0,10,2,0,163,139,1,264,13,2,3,1,3,13,2,0,0,6.62,85,-0.06,7.19,1.88,3.19
371017,Jhegson Mendez,Ecuador,MC,2,2,191,0,0,2,0,6.9,0.0,8,0.13,1,0,1,0,0,137,128,2,156,2,1,2,0,3,1,1,0,0,6.6,93,0.0,0.5,0.24,-0.5
271457,Morteza Pouraliganji,Iran,DC,3,3,304,0,0,1,0,7.3,0.1,16,0.18,7,3,7,2,0,126,92,2,158,3,6,9,0,5,10,0,0,0,6.6,73,-0.1,4.07,1.2,-2.93
447676,Hassan Al Tambakti,Saudi Arabia,DC,2,2,200,0,0,1,0,6.9,0.0,9,0.01,3,2,4,0,0,55,40,0,79,6,3,1,0,2,4,0,0,0,6.6,73,0.0,5.18,2.33,2.18
73744,Thomas Delaney,Denmark,MC,1,1,45,0,0,0,0,6.6,0.0,2,0.0,0,0,1,0,0,28,23,0,32,1,0,2,0,0,1,0,0,0,6.6,82,0.0,0.88,1.75,0.88
351187,Mohamed Drager,Tunisia,DMR,2,2,132,0,0,0,0,6.7,0.17,5,0.06,1,0,2,4,0,30,19,1,77,5,1,1,1,2,4,0,0,0,6.6,63,-0.17,1.48,1.01,0.48
296226,Naim Sliti,Tunisia,Sub,2,1,127,0,0,0,0,6.8,0.11,5,0.08,1,0,0,1,0,36,26,2,75,4,0,1,5,0,1,1,0,0,6.6,72,-0.11,1.51,1.07,0.51
351744,Stephen Eustaquio,Canada,MC,2,2,125,0,0,0,0,6.8,0.15,14,0.14,3,0,6,3,0,92,83,2,115,6,2,1,1,1,6,2,0,0,6.6,90,-0.15,1.65,1.18,-1.35
129983,Niklas Sule,Germany,DR,3,3,285,0,0,0,0,7.0,0.05,24,0.02,5,1,7,1,0,244,223,0,273,5,0,6,0,0,6,1,0,0,6.6,91,-0.05,3.83,1.21,-1.17
371275,Nico Schlotterbeck,Germany,DC,2,1,107,0,0,0,0,6.8,0.0,15,0.03,2,1,1,0,0,118,108,2,137,4,1,2,0,1,1,1,0,0,6.6,92,0.0,1.59,1.34,-0.41
44721,Sergio Busquets,Spain,MC,4,4,378,0,0,1,0,7.6,0.13,19,0.07,3,0,1,2,0,288,260,3,317,9,1,8,1,3,1,2,0,0,6.6,90,-0.13,3.05,0.73,0.05
231141,Sergio Rochet,Uruguay,GK,3,3,296,0,0,0,0,8.0,0.0,25,0.0,2,0,0,0,0,72,48,0,91,0,0,1,0,1,2,0,5,0,6.6,67,0.0,3.2,0.97,1.2
303876,Guido Rodriguez,Argentina,MC,1,1,56,0,0,0,0,6.6,0.0,2,0.0,0,1,1,0,0,64,54,0,68,2,0,1,0,0,1,0,0,0,6.6,84,0.0,0.17,0.27,0.17
21019,Andres Guardado,Mexico,MC,1,1,41,0,0,0,0,6.6,0.0,0,0.0,0,0,0,0,0,16,11,0,25,5,0,0,0,1,0,1,0,0,6.6,69,0.0,0.04,0.09,0.04
376805,Victor Nelsson,Denmark,DC,1,1,97,0,0,0,0,6.6,0.0,12,0.0,2,1,1,0,0,74,69,0,81,1,2,4,0,0,1,0,0,0,6.6,93,0.0,2.7,2.51,0.7
457108,Riyadh Sharahili,Saudi Arabia,Sub,1,0,61,0,0,0,0,6.6,0.0,1,0.0,2,1,4,0,0,17,14,1,31,0,2,1,1,4,4,1,0,0,6.6,82,0.0,2.47,3.64,0.47
143724,Shogo Taniguchi,Japan,DC,2,2,218,0,0,1,0,6.7,0.39,8,0.0,2,2,9,2,0,82,69,0,105,1,1,8,0,3,10,0,0,0,6.6,84,-0.39,2.53,1.05,0.53
121774,Ederson,Brazil,GK,1,1,99,0,0,0,0,6.6,0.0,13,0.08,1,0,0,0,0,21,19,0,34,0,0,0,0,0,1,0,2,0,6.6,90,0.0,0.68,0.61,-0.32
101949,Marquinhos,Brazil,DC,5,4,454,0,0,1,0,7.2,0.09,25,0.75,3,1,6,2,0,364,349,4,397,6,2,4,1,1,6,0,0,0,6.58,96,-0.09,1.79,0.35,-1.21
99911,William Carvalho,Portugal,Sub,4,2,235,0,0,0,0,6.8,0.07,12,0.01,4,0,2,1,0,169,156,0,187,7,0,4,0,3,3,0,0,0,6.58,92,-0.07,3.93,1.51,-0.07
71968,Kim Seung-Gyu,South Korea,GK,4,4,388,0,0,0,0,7.1,0.0,29,0.0,8,0,2,0,0,116,81,0,147,0,2,0,0,0,3,0,11,0,6.58,70,0.0,6.63,1.54,-1.37
303196,Michael Estrada,Ecuador,FW,3,3,225,0,0,0,0,7.3,0.23,6,0.33,2,1,0,3,0,48,28,1,81,2,0,13,2,6,0,2,0,0,6.57,58,-0.23,2.06,0.82,0.06
358800,Majid Hosseini,Iran,DC,3,3,304,0,0,1,0,7.1,0.0,7,0.01,7,2,9,0,0,105,85,0,139,10,6,6,0,4,11,1,0,0,6.57,81,0.0,4.07,1.2,-2.93
23816,Celso Borges,Costa Rica,MC,3,3,259,0,0,1,0,7.1,0.0,15,0.0,8,3,7,0,0,116,98,1,151,8,4,6,2,2,7,0,0,0,6.57,84,0.0,8.8,3.06,0.8
95977,Joel Campbell,Costa Rica,FW,3,3,292,0,0,1,0,7.3,0.04,10,0.05,11,0,1,1,0,126,100,1,203,10,0,5,6,3,2,8,0,0,6.57,79,-0.04,9.52,2.93,-1.48
238993,Kendall Waston,Costa Rica,Sub,3,2,249,0,0,0,0,7.1,0.23,9,0.0,8,1,13,1,1,71,57,0,110,8,5,4,0,1,14,1,0,0,6.57,80,-0.23,7.55,2.73,-0.45
110189,Jordan Pickford,England,GK,5,5,485,0,0,0,0,7.1,0.0,35,0.0,4,0,1,0,0,145,112,0,172,0,0,0,0,0,2,0,7,0,6.56,77,0.0,4.99,0.93,0.99
102248,Emiliano Martinez,Argentina,GK,7,7,731,0,0,0,0,7.7,0.0,32,0.0,8,0,2,0,0,152,86,0,216,0,0,2,0,0,5,0,7,0,6.56,57,0.0,4.06,0.5,-3.94
259313,Alireza Beiranvand,Iran,GK,2,2,118,0,0,0,0,6.7,0.0,8,0.0,1,0,2,0,0,28,17,0,38,0,0,0,0,0,3,0,4,0,6.55,61,0.0,1.35,1.03,0.35
81523,Mathew Ryan,Australia,GK,4,4,386,0,0,0,0,7.6,0.0,59,0.0,6,0,4,0,0,151,100,0,188,0,0,1,0,0,7,0,12,0,6.55,66,0.0,7.95,1.85,1.95
89401,Granit Xhaka,Switzerland,DMC,4,4,385,0,0,1,0,7.0,0.31,25,0.11,9,2,6,6,3,242,214,2,287,8,2,7,1,5,7,3,0,0,6.55,88,-0.31,5.53,1.29,-3.47
71268,Sebastian Coates,Uruguay,DC,2,2,199,0,0,1,0,6.9,0.11,10,0.01,2,1,5,1,0,93,76,0,109,1,1,7,0,2,6,2,0,0,6.55,82,-0.11,2.6,1.18,0.6
5780,Dani Alves,Brazil,DR,2,1,131,0,0,0,0,6.9,0.15,7,0.02,2,1,2,3,0,80,71,0,119,8,2,1,1,5,2,2,0,0,6.55,89,-0.15,0.78,0.54,-1.22
340105,Lisandro Martinez,Argentina,Sub,5,2,334,0,0,1,0,7.0,0.11,17,0.01,3,1,8,1,0,153,132,1,192,6,3,3,0,2,13,0,0,0,6.54,86,-0.11,1.24,0.33,-1.76
312911,Saeid Ezatolahi,Iran,Sub,3,2,239,0,0,0,0,7.0,0.1,11,0.24,5,0,3,3,1,84,65,2,124,12,2,6,0,2,4,0,0,0,6.53,77,-0.1,3.62,1.36,-1.38
113196,Andreas Cornelius,Denmark,Sub,3,1,105,0,0,1,0,7.1,1.03,1,0.03,0,0,1,5,2,33,21,3,51,0,0,11,1,4,1,1,0,0,6.53,64,-1.03,1.02,0.87,1.02
243566,Krystian Bielik,Poland,Sub,4,2,239,0,0,0,0,7.4,0.13,11,0.03,3,0,5,2,0,99,86,0,139,7,5,6,1,5,6,3,0,0,6.53,87,-0.13,5.02,1.89,2.02
141169,Timothy Castagne,Belgium,DMR,3,3,284,0,0,0,0,7.0,0.0,22,0.02,2,0,4,0,0,184,162,0,234,9,2,2,0,3,4,0,0,0,6.53,88,0.0,4.63,1.47,2.63
328643,Jawad El Yamiq,Croatia,DC,7,4,400,0,0,0,0,7.6,0.17,15,0.0,6,7,13,3,1,197,175,0,249,4,6,7,0,2,18,0,0,0,6.51,89,-0.17,4.7,1.06,-1.3
80464,Idrissa Gueye,Senegal,AMC,3,3,292,0,0,2,0,6.9,0.26,4,0.09,4,0,2,4,1,113,104,1,167,3,5,2,1,4,2,5,0,0,6.5,92,-0.26,2.92,0.9,-1.08
342842,Chris Mepham,Wales,DC,3,3,296,0,0,1,0,6.8,0.0,24,0.15,6,2,13,0,0,170,139,2,202,9,1,7,0,7,14,0,0,0,6.5,82,0.0,5.25,1.6,-0.75
333044,Harry Wilson,Wales,MC,3,2,167,0,0,0,0,7.1,0.12,5,0.24,1,0,3,2,0,55,44,3,84,4,1,1,0,1,3,0,0,0,6.5,80,-0.12,2.86,1.54,1.86
21015,Guillermo Ochoa,Mexico,GK,3,3,290,0,0,0,0,7.8,0.0,28,0.0,3,0,0,0,0,95,81,0,115,0,0,0,0,0,2,0,3,0,6.5,85,0.0,2.09,0.65,-0.91
103476,Hector Herrera,Mexico,MC,2,2,166,0,0,1,0,6.8,0.0,5,0.08,2,0,0,0,0,74,63,1,94,6,3,6,0,4,0,1,0,0,6.5,85,0.0,1.14,0.62,-0.86
319594,Sebastian Szymanski,Poland,MC,2,2,134,0,0,0,0,6.8,0.0,4,0.14,1,1,1,0,0,38,25,0,69,7,2,1,1,1,1,2,0,0,6.5,66,0.0,1.36,0.91,0.36
115472,Yannick Carrasco,Belgium,DML,2,2,116,0,0,1,0,6.6,0.23,1,0.03,0,0,2,4,0,42,38,0,72,7,1,0,1,1,3,2,0,0,6.5,90,-0.23,2.38,1.85,2.38
62027,Shuichi Gonda,Japan,GK,4,4,412,0,0,0,0,7.7,0.0,26,0.0,4,0,1,0,0,100,56,0,136,0,0,1,0,1,4,0,15,0,6.5,56,0.0,5.79,1.26,1.79
62108,Hiroki Sakai,Japan,DR,2,1,120,0,0,0,0,6.7,0.39,9,0.07,1,2,6,1,0,31,19,1,73,7,1,3,0,3,8,1,0,0,6.5,61,-0.39,2.85,2.14,1.85
313171,Ruben Dias,Portugal,DC,4,4,392,0,0,1,0,6.6,0.04,20,0.01,4,0,5,1,0,273,247,0,298,5,3,5,0,4,9,1,0,0,6.5,90,-0.04,4.48,1.03,0.48
422192,Alidu Seidu,Ghana,DR,2,2,164,0,0,2,0,6.7,0.02,5,0.01,3,0,0,1,0,58,47,0,110,6,0,1,4,5,2,0,0,0,6.5,81,-0.02,3.69,2.02,0.69
353377,Bryan Mbeumo,Cameroon,FWR,3,3,223,0,0,0,0,6.7,0.27,6,0.1,4,0,2,2,2,73,46,5,118,0,1,5,1,1,2,1,0,0,6.5,63,-0.27,4.47,1.81,0.47
447602,Na Sang-Ho,South Korea,AMR,2,1,130,0,0,0,0,6.8,0.02,1,0.03,1,0,1,1,1,28,22,3,65,4,0,3,0,2,2,4,0,0,6.5,79,-0.02,0.75,0.52,-0.25
401520,Alexander Bah,Denmark,Sub,2,0,57,0,0,0,0,6.9,0.07,2,0.05,1,0,0,2,0,42,31,1,67,5,2,4,0,1,0,0,0,0,6.5,74,-0.07,0.28,0.44,-0.72
101537,Thorgan Hazard,Belgium,AML,2,1,110,0,0,0,0,6.6,0.0,5,0.64,1,0,0,0,0,42,32,6,73,5,0,0,0,2,0,0,0,0,6.5,76,0.0,1.22,1.0,0.22
126408,Kwon Kyung-Won,South Korea,Sub,2,1,106,0,0,0,0,6.9,0.02,1,0.02,1,1,4,1,0,43,39,0,57,0,2,2,0,0,5,0,0,0,6.5,91,-0.02,1.09,0.93,0.09
377187,Karol Swiderski,Poland,FW,1,1,45,0,0,0,0,6.5,0.0,1,0.0,1,0,0,0,0,7,7,0,17,5,2,1,0,0,0,0,0,0,6.5,100,0.0,1.99,3.98,0.99
143296,Ali Maaloul,Tunisia,DML,1,1,102,0,0,0,0,6.5,0.0,9,0.1,0,0,3,0,0,37,27,0,73,1,0,0,0,0,4,1,0,0,6.5,73,0.0,0.53,0.47,0.53
29545,Steve Mandanda,France,GK,1,1,102,0,0,0,0,6.5,0.0,10,0.0,1,0,0,0,0,25,13,0,35,0,0,0,0,0,1,0,2,0,6.5,52,0.0,0.29,0.26,-0.71
115916,Fabinho,Brazil,DMC,1,1,99,0,0,0,0,6.5,0.0,8,0.0,1,0,2,0,0,57,51,0,68,3,1,1,0,2,2,0,0,0,6.5,89,0.0,0.68,0.61,-0.32
83852,Hong Chul,South Korea,Sub,1,0,49,0,0,0,0,6.5,0.0,3,0.02,0,1,0,0,0,16,15,1,26,0,1,1,0,0,1,0,0,0,6.5,94,0.0,2.1,3.85,2.1
83809,Nicolas Tagliafico,Argentina,DL,6,3,392,0,0,0,0,7.2,0.95,11,0.14,8,1,7,3,2,143,120,2,239,7,9,4,0,6,7,1,0,0,6.48,84,-0.95,3.3,0.76,-4.7
377210,Pedro Miguel,Qatar,DR,3,3,273,0,0,0,0,6.7,0.05,7,0.06,6,0,2,2,0,93,66,0,149,7,8,3,2,4,3,2,0,0,6.47,71,-0.05,3.89,1.28,-2.11
133190,Kieffer Moore,Wales,Sub,3,2,251,0,0,0,0,7.1,1.24,3,0.06,5,1,7,6,2,56,36,4,102,1,2,11,0,5,7,3,0,0,6.47,64,-1.24,4.61,1.65,-0.39
363652,Joakim Mhle,Denmark,DML,3,3,263,0,0,0,0,6.6,0.06,7,0.05,3,3,2,2,0,117,94,1,194,11,2,1,0,1,5,2,0,0,6.47,80,-0.06,4.07,1.39,1.07
44208,Kamil Glik,Poland,DC,4,4,389,0,0,0,0,7.1,0.12,7,0.01,5,1,20,3,0,130,118,0,168,3,3,4,0,2,22,0,0,0,6.47,91,-0.12,7.34,1.7,2.34
339500,Przemyslaw Frankowski,Poland,Sub,4,3,254,0,0,1,0,7.2,0.04,6,0.13,3,1,2,1,0,65,47,1,110,11,3,1,2,1,4,3,0,0,6.47,72,-0.04,5.35,1.9,2.35
33404,Eden Hazard,Belgium,AMC,3,2,128,0,0,0,0,6.6,0.03,4,0.07,0,0,0,1,1,57,46,1,88,0,1,1,5,0,0,5,0,0,6.47,81,-0.03,2.62,1.84,2.62
35460,Junior Hoilett,Canada,AMC,3,2,167,0,0,1,0,7.0,0.13,7,0.26,5,0,0,4,0,44,37,4,93,9,1,0,2,1,0,2,0,0,6.47,84,-0.13,2.69,1.45,-2.31
248144,Sofyan Amrabat,Croatia,MC,7,7,696,0,0,0,0,6.9,0.03,29,0.02,7,0,8,1,0,318,273,2,397,21,5,2,0,12,9,3,0,0,6.47,86,-0.03,7.78,1.01,0.78
279379,Gabriel Jesus,Brazil,Sub,3,1,105,0,0,0,0,6.7,0.14,4,0.06,0,0,0,2,1,26,21,4,45,2,2,1,1,1,0,0,0,0,6.47,81,-0.14,0.35,0.3,0.35
319785,Nikola Milenkovic,Serbia,DC,3,3,293,0,0,2,0,7.1,0.12,18,0.0,8,4,7,3,0,160,140,0,206,11,6,6,0,8,9,0,0,0,6.47,88,-0.12,7.54,2.32,-0.46
377714,Lawrence Ati Zigi,Ghana,GK,3,3,300,0,0,0,0,6.9,0.0,21,0.01,7,0,0,0,0,70,46,0,92,0,0,0,0,0,1,0,10,0,6.47,66,0.0,6.17,1.85,-0.83
93206,Raphael Varane,France,DC,6,6,542,0,0,0,0,7.4,0.2,29,0.0,7,3,14,3,0,284,255,0,326,3,6,4,1,1,15,0,0,0,6.47,90,-0.2,9.56,1.59,2.56
85070,Marten de Roon,Netherlands,Sub,5,3,197,0,0,0,0,7.1,0.0,5,0.0,1,0,5,0,0,117,96,0,143,11,2,4,0,3,5,0,0,0,6.46,82,0.0,1.49,0.68,0.49
136741,Bernardo Silva,Portugal,MC,5,4,381,0,0,0,0,6.8,0.1,11,0.25,4,0,0,1,0,284,253,5,320,2,2,1,1,1,0,4,0,0,6.46,89,-0.1,4.45,1.05,0.45
320374,Matthijs de Ligt,Netherlands,DC,2,1,104,0,0,1,0,6.9,0.0,5,0.0,0,0,2,0,0,45,41,0,51,0,0,5,0,4,4,1,0,0,6.45,91,0.0,0.81,0.7,0.81
339674,Mathias Jensen,Denmark,Sub,2,1,91,0,0,1,0,6.8,0.07,5,0.06,0,0,0,2,1,62,51,4,80,1,0,1,1,2,0,0,0,0,6.45,82,-0.07,0.24,0.24,0.24
425353,Anis Ben Slimane,Tunisia,AMC,2,2,148,0,0,0,0,6.5,0.07,3,0.04,0,0,1,1,1,35,25,2,81,3,1,5,0,0,1,11,0,0,6.45,71,-0.07,0.49,0.3,0.49
318155,Milos Degenek,Australia,Sub,4,2,202,0,0,2,0,7.3,0.0,14,0.0,2,1,5,0,0,74,54,0,138,7,1,6,0,2,8,1,0,0,6.45,73,0.0,2.02,0.9,0.02
344166,Daichi Kamada,Japan,AMC,4,4,336,0,0,0,0,6.7,0.69,8,0.08,4,0,3,6,1,98,81,1,153,10,0,3,3,1,3,7,0,0,6.45,83,-0.69,4.92,1.32,0.92
328470,Martin Hongla,Cameroon,MC,2,2,121,0,0,0,0,6.8,0.07,7,0.04,4,1,3,1,1,59,49,2,75,0,2,1,2,1,3,0,0,0,6.45,83,-0.07,3.08,2.29,-0.92
404832,Piero Hincapie,Ecuador,DC,3,3,287,0,0,0,0,6.7,0.0,22,0.01,3,0,3,0,0,195,166,0,229,8,2,5,0,5,9,0,0,0,6.43,85,0.0,2.56,0.8,-0.44
447568,Ahmad Noorollahi,Iran,MC,3,3,223,0,0,0,0,7.4,0.16,3,0.0,6,0,7,5,1,50,35,0,88,5,6,1,1,2,8,0,0,0,6.43,70,-0.16,3.27,1.32,-2.73
399047,Pape Gueye,Senegal,Sub,3,1,173,0,0,0,0,7.2,0.14,5,0.08,5,0,1,4,2,60,44,2,88,4,2,5,0,3,2,3,0,0,6.43,73,-0.14,2.27,1.18,-2.73
422189,Salis Abdul Samed,Ghana,MC,3,3,263,0,0,0,0,6.7,0.03,6,0.01,7,1,7,1,0,142,129,1,178,3,4,0,3,5,8,2,0,0,6.43,91,-0.03,5.93,2.03,-1.07
327717,Collins Fai,Cameroon,DR,3,3,291,0,0,2,0,7.0,0.02,18,0.14,4,0,3,1,0,109,77,2,176,8,4,1,0,4,7,0,0,0,6.43,71,-0.02,6.32,1.96,2.32
135625,Matias Vecino,Uruguay,MC,3,2,205,0,0,0,0,6.9,0.02,6,0.0,1,2,1,1,1,105,76,0,135,6,4,3,0,4,1,1,0,0,6.43,72,-0.02,1.31,0.58,0.31
384887,Vitinha,Portugal,MC,3,1,131,0,0,1,0,6.7,0.05,9,0.06,1,0,1,2,2,104,98,1,123,5,1,0,1,1,1,1,0,0,6.43,94,-0.05,1.43,0.98,0.43
343346,Mason Mount,England,AMC,4,2,205,0,0,0,0,7.2,0.18,5,0.03,1,0,0,4,1,70,61,1,105,2,0,0,2,7,0,2,0,0,6.42,87,-0.18,1.42,0.62,0.42
118837,Jackson Irvine,Australia,MC,4,4,373,0,0,2,0,6.8,0.19,11,0.03,6,0,6,3,0,125,102,1,177,6,3,9,0,7,8,6,0,0,6.42,82,-0.19,7.53,1.82,1.53
84827,Bartosz Bereszynski,Poland,DL,4,4,364,0,0,1,0,6.8,0.0,15,0.04,5,1,9,0,0,113,88,0,211,9,2,5,1,5,11,3,0,0,6.42,78,0.0,6.4,1.58,1.4
364315,Antony,Brazil,Sub,4,1,186,0,0,0,0,6.7,0.23,3,0.23,1,0,0,6,2,99,86,3,162,4,1,1,4,2,1,6,0,0,6.42,87,-0.23,0.64,0.31,-0.36
377212,Bassam Al Rawi,Qatar,DC,1,1,95,0,0,0,0,6.4,0.0,11,0.08,2,0,3,0,0,57,47,1,72,1,0,1,1,1,7,1,0,0,6.4,82,0.0,1.02,0.97,-0.98
360387,Romario Ibarra,Ecuador,ML,2,1,74,0,0,0,0,6.8,0.11,1,0.0,0,0,1,2,1,14,10,0,25,0,1,0,1,0,1,1,0,0,6.4,71,-0.11,0.34,0.41,0.34
358798,Mehdi Torabi,Iran,Sub,3,0,96,0,0,0,0,6.7,0.15,4,0.15,2,0,0,2,0,35,29,3,50,3,2,0,1,0,0,0,0,0,6.4,83,-0.15,1.13,1.06,-0.87
135865,Connor Roberts,Wales,DMR,3,2,215,0,0,0,0,6.8,0.0,19,0.17,4,2,4,0,0,92,75,1,141,4,1,1,0,0,6,0,0,0,6.4,82,0.0,3.7,1.55,-0.3
259648,Benjamin Pavard,France,DR,1,1,88,0,0,0,0,6.4,0.0,4,0.0,1,0,0,0,0,84,77,0,95,0,1,0,0,0,0,0,0,0,6.4,92,0.0,0.5,0.51,-0.5
5331,Atiba Hutchinson,Canada,MC,3,2,163,0,0,0,0,6.9,0.12,7,0.01,4,0,3,2,0,112,100,0,136,4,1,5,1,2,3,2,0,0,6.4,89,-0.12,2.41,1.33,-1.59
37099,Thomas Muller,Germany,AMC,3,3,200,0,0,0,0,6.8,0.38,3,0.31,2,0,0,3,0,69,51,8,96,3,1,1,0,0,0,2,0,0,6.4,74,-0.38,2.14,0.96,0.14
402666,Josip Sutalo,Morocco,DC,2,2,192,0,0,0,0,6.4,0.0,12,0.0,2,2,10,0,0,132,124,0,146,0,0,0,0,0,10,0,0,0,6.4,94,0.0,1.95,0.92,-0.05
296367,Nemanja Maksimovic,Serbia,Sub,3,1,145,0,0,0,0,6.9,0.0,1,0.06,3,0,1,0,0,55,48,3,78,5,3,0,0,0,2,1,0,0,6.4,87,0.0,2.62,1.62,-0.38
