match_id,event_id,market_xg
4837124,294,0.037828244268894196
4837124,307,0.0440099835395813
4837124,159,0.048336561769247055
4837124,433,0.03241116553544998
4837124,1004,0.027706850320100784
4837124,342,0.10488483309745789
4837124,871,0.06517941504716873
4837124,874,0.11402614414691925
4837124,859,0.549759030342102
4837124,558,0.05790470913052559
4837124,902,0.03225473314523697
4837124,493,0.029414566233754158
4837124,637,0.02111911214888096
4837124,58,0.02376667596399784
4837124,1057,0.06397504359483719
4837124,882,0.037959881126880646
4837124,63,0.055016662925481796
4837124,70,0.032857704907655716
4837124,1056,0.05192983150482178
4837125,709,0.015028762631118298
4837125,592,0.04713277518749237
4837125,508,0.11819720268249512
4837125,242,0.06358690559864044
4837125,298,0.07230343669652939
4837125,434,0.0160831306129694
4837125,561,0.11187060922384262
4837125,701,0.06736478209495544
4837125,718,0.05935461446642876
4837125,70,0.05774946138262749
4837125,557,0.013717638328671455
4837125,671,0.02258423902094364
4837125,234,0.017626410350203514
4837125,699,0.333057701587677
4837125,618,0.049313899129629135
4837125,722,0.14787055552005768
4837125,164,0.03236500546336174
4837125,325,0.2962944805622101
4837125,225,0.022404447197914124
4837125,168,0.01848013885319233
4837126,157,0.025106867775321007
4837126,160,0.02101115509867668
4837126,609,0.049739234149456024
4837126,608,0.06355709582567215
4837126,708,0.040943168103694916
4837126,899,0.05957521125674248
4837126,704,0.32868972420692444
4837126,320,0.08720529824495316
4837126,741,0.013464752584695816
4837126,66,0.05042026564478874
4837126,106,0.06275323778390884
4837126,671,0.4155527353286743
4837126,737,0.034730054438114166
4837126,402,0.1365075558423996
4837126,839,0.044402286410331726
4837126,78,0.04410878196358681
4837126,379,0.08086983114480972
4837126,565,0.059840861707925797
4837126,225,0.027240220457315445
4837126,474,0.054310016334056854
4837126,542,0.11296731978654861
4837126,116,0.04234876483678818
4837126,114,0.08957318961620331
4837126,457,0.07489478588104248
4837126,317,0.046402353793382645
4837126,75,0.44537121057510376
4837126,185,0.008532500825822353
4837126,158,0.04260176420211792
4837127,419,0.3976356089115143
4837127,959,0.026947369799017906
4837127,780,0.04910800978541374
4837127,140,0.0818341001868248
4837127,124,0.066060870885849
4837127,616,0.009893732145428658
4837127,661,0.0264133270829916
4837127,901,0.03673321381211281
4837127,636,0.07121197879314423
4837127,776,0.03327217325568199
4837127,806,0.02142465114593506
4837127,632,0.012540227733552456
4837127,113,0.023403095081448555
4837127,334,0.4957309365272522
4837127,335,0.4968123733997345
4837127,397,0.46604952216148376
4837127,333,0.046417418867349625
4837127,199,0.04437597841024399
4837127,389,0.01084828656166792
4837127,272,0.02673138678073883
4837128,119,0.0687064379453659
4837128,175,0.12967687845230103
4837128,312,0.05960584804415703
4837128,566,0.022214174270629883
4837128,462,0.1082393079996109
4837128,135,0.03813406080007553
4837128,388,0.038321029394865036
4837128,369,0.059540148824453354
4837128,604,0.12859560549259186
4837128,593,0.10304972529411316
4837128,742,0.04858718439936638
4837128,72,0.4111899733543396
4837128,733,0.05432826280593872
4837128,261,0.5949553847312927
4837128,633,0.0708589181303978
4837128,18,0.09026037901639938
4837128,206,0.05523892864584923
4837128,211,0.08183382451534271
4837128,226,0.8137330412864685
4837128,744,0.027207227423787117
4837128,725,0.02910551428794861
4837128,436,0.01225247886031866
4837128,385,0.0060364012606441975
4837128,146,0.06566519290208817
4837129,171,0.015075083822011948
4837129,662,0.022821901366114616
4837129,477,0.027717195451259613
4837129,283,0.04620198532938957
4837129,82,0.11392070353031158
4837129,417,0.020261287689208984
4837129,723,0.04783675819635391
4837129,631,0.05940934643149376
4837129,193,0.014408530667424202
4837129,254,0.022572655230760574
4837129,79,0.12214875221252441
4837129,646,0.0871916115283966
4837129,170,0.10385940223932266
4837129,304,0.01931142993271351
4837129,585,0.048353880643844604
4837129,333,0.057420942932367325
4837129,866,0.09099783003330231
4837129,885,0.07279391586780548
4837129,937,0.08006012439727783
4837130,198,0.018172962591052055
4837130,1089,0.46872398257255554
4837130,390,0.03200832009315491
4837130,468,0.0943647101521492
4837130,1035,0.0639529600739479
4837130,430,0.05290057137608528
4837130,391,0.05344463139772415
4837130,181,0.025873253121972084
4837130,61,0.037867382168769836
4837130,92,0.03044307231903076
4837130,434,0.08195387572050095
4837130,494,0.05901508778333664
4837130,295,0.07993201166391373
4837130,450,0.537094235420227
4837130,719,0.05850503593683243
4837130,471,0.06169832497835159
4837130,661,0.06788607686758041
